row_id,contact_loyalty,lead_items_count,lead_total_quantity,lead_total_cost_from_composition,lead_has_health_supplement,lead_has_pillow,lead_has_mattress,lead_has_brace,lead_has_footwear,lead_has_accessory,lead_has_health_product,lead_categories_count,lead_has_linear_width,lead_linear_width,lead_discount_category,lead_discount,sale_hour,sale_dayofweek,sale_month,sale_ts,lead_source,timedelta_between_sale_and_creation,lead_created_ts,lead_created_dayofweek,lead_created_hour,lead_created_month,lead_has_shipping_cost,lead_shipping_cost,lead_has_length,lead_length,lead_price,lead_pipeline_id
3607,new,4,4,8860,0,0,0,1,1,0,0,2,0,-1.0,unknown,-1.0,6,6,5,2025-05-11 06:26:10,unknown,1128,2025-05-11 06:07:22,6,6,5,0,-1.0,0,-1.0,8860,6892026
3608,unknown,2,2,4750,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,6,6,5,2025-05-11 06:35:07,unknown,774,2025-05-11 06:22:13,6,6,5,0,-1.0,0,-1.0,4750,6892026
3609,new,3,4,9690,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,6,6,5,2025-05-11 06:44:07,npotpz.ru,42535,2025-05-10 18:55:12,5,18,5,0,-1.0,0,-1.0,12100,6892026
3610,regular,3,5,7968,0,0,0,1,0,1,0,2,0,-1.0,unknown,-1.0,6,6,5,2025-05-11 06:50:07,npotpz.ru,1131,2025-05-11 06:31:16,6,6,5,0,-1.0,0,-1.0,15416,6892026
3611,new,2,3,7348,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,7,6,5,2025-05-11 07:09:10,npotpz.ru,688944,2025-05-03 07:46:46,5,7,5,0,-1.0,0,-1.0,14076,6892026
3612,unknown,2,2,7320,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,7,6,5,2025-05-11 07:11:11,unknown,1077,2025-05-11 06:53:14,6,6,5,0,-1.0,0,-1.0,7320,6892026
3613,new,2,3,7207,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,7,6,5,2025-05-11 07:12:08,npotpz.ru,1291,2025-05-11 06:50:37,6,6,5,0,-1.0,0,-1.0,13934,6892026
3614,new,3,2,8639,0,1,0,0,0,0,0,1,0,-1.0,unknown,-1.0,7,6,5,2025-05-11 07:51:08,unknown,612,2025-05-11 07:40:56,6,7,5,0,-1.0,0,-1.0,8639,6892026
3615,regular,2,2,4760,0,0,0,0,0,1,0,1,0,-1.0,medium,15.0,8,6,5,2025-05-11 08:22:13,unknown,1556,2025-05-11 07:56:17,6,7,5,0,-1.0,0,-1.0,4760,6892026
3616,unknown,2,2,7490,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,8,6,5,2025-05-11 08:36:08,npotpz.ru,1115,2025-05-11 08:17:33,6,8,5,0,-1.0,0,-1.0,7490,6892026
3617,new,3,3,9230,0,0,0,1,0,1,0,2,0,-1.0,small,10.0,9,6,5,2025-05-11 09:09:14,npotpz.ru,1539,2025-05-11 08:43:35,6,8,5,0,-1.0,0,-1.0,9230,6892026
3618,new,2,2,4500,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,9,6,5,2025-05-11 09:27:12,unknown,1136,2025-05-11 09:08:16,6,9,5,0,-1.0,0,-1.0,4500,6892026
3619,regular,4,463,8056,0,0,0,1,0,1,0,2,0,-1.0,large,25.0,9,6,5,2025-05-11 09:59:07,unknown,3793969,2025-03-28 12:06:18,4,12,3,0,-1.0,0,-1.0,8515,6892026
3620,regular,9,8,27120,0,1,0,1,1,1,0,4,0,-1.0,unknown,-1.0,10,6,5,2025-05-11 10:08:10,unknown,4230,2025-05-11 08:57:40,6,8,5,0,-1.0,0,-1.0,27120,6892026
3621,unknown,4,3,10700,0,1,0,1,0,0,0,2,0,-1.0,unknown,-1.0,10,6,5,2025-05-11 10:15:08,npotpz.ru,5843,2025-05-11 08:37:45,6,8,5,0,-1.0,0,-1.0,10700,6892026
3622,regular,3,4,14640,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,10,6,5,2025-05-11 10:26:11,unknown,642,2025-05-11 10:15:29,6,10,5,0,-1.0,1,43.0,18840,6892026
3623,new,2,3,6232,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,11,6,5,2025-05-11 11:03:23,unknown,1153,2025-05-11 10:44:10,6,10,5,0,-1.0,1,43.0,11474,6892026
3624,new,2,2,7340,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,11,6,5,2025-05-11 11:05:09,unknown,1110,2025-05-11 10:46:39,6,10,5,0,-1.0,1,40.0,7340,6892026
3625,new,3,3,9168,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,11,6,5,2025-05-11 11:13:11,unknown,10865,2025-05-11 08:12:06,6,8,5,0,-1.0,1,40.0,9168,6892026
3626,new,4,4,8693,0,1,0,1,0,1,0,3,0,-1.0,unknown,-1.0,12,6,5,2025-05-11 12:14:11,unknown,952,2025-05-11 11:58:19,6,11,5,0,-1.0,0,-1.0,8693,6892026
3627,new,4,4,17600,0,0,0,1,0,1,0,2,0,-1.0,unknown,-1.0,12,6,5,2025-05-11 12:30:13,unknown,13436,2025-05-11 08:46:17,6,8,5,0,-1.0,0,-1.0,17600,6892026
3628,new,2,2,9650,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,12,6,5,2025-05-11 12:58:07,unknown,1317,2025-05-11 12:36:10,6,12,5,0,-1.0,0,-1.0,9650,6892026
3629,regular,2,2,3910,0,0,0,1,0,0,0,1,0,-1.0,medium,15.0,13,6,5,2025-05-11 13:15:12,unknown,349572,2025-05-07 12:09:00,2,12,5,0,-1.0,0,-1.0,3910,6892026
3630,regular,3,3,8350,0,1,0,0,1,0,0,2,0,-1.0,large,25.0,14,6,5,2025-05-11 14:17:08,unknown,8719417,2025-01-30 16:13:31,3,16,1,0,-1.0,0,-1.0,8350,6892026
3631,new,5,7,21880,0,1,0,1,0,1,0,3,0,-1.0,unknown,-1.0,14,6,5,2025-05-11 14:23:07,unknown,2859,2025-05-11 13:35:28,6,13,5,0,-1.0,0,-1.0,35680,6892026
3632,new,2,2,4850,0,1,0,0,0,1,0,2,0,-1.0,unknown,-1.0,15,6,5,2025-05-11 15:24:05,unknown,739,2025-05-11 15:11:46,6,15,5,0,-1.0,0,-1.0,4850,6892026
3633,unknown,2,2,3330,0,0,0,0,0,1,0,1,1,2.0,unknown,-1.0,16,6,5,2025-05-11 16:49:04,unknown,1728,2025-05-11 16:20:16,6,16,5,1,528.47,0,-1.0,3330,6892026
3634,new,18,21,81354,0,1,1,1,1,1,0,5,0,-1.0,unknown,-1.0,16,6,5,2025-05-11 16:52:04,unknown,24928,2025-05-11 09:56:36,6,9,5,0,-1.0,0,-1.0,93122,6892026
3635,regular,4,4,8218,0,0,0,1,0,0,0,1,0,-1.0,large,25.0,17,6,5,2025-05-11 17:11:05,unknown,798020,2025-05-02 11:30:45,4,11,5,0,-1.0,0,-1.0,8218,6892026
3636,new,4,5,7240,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,17,6,5,2025-05-11 17:13:05,unknown,277517,2025-05-08 12:07:48,3,12,5,0,-1.0,0,-1.0,13530,6892026
3637,new,2,2,3315,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,6,0,5,2025-05-12 06:28:13,unknown,1323,2025-05-12 06:06:10,0,6,5,0,-1.0,0,-1.0,3315,6892026
3638,unknown,2,2,7940,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,6,0,5,2025-05-12 06:41:11,unknown,5394,2025-05-12 05:11:17,0,5,5,0,-1.0,0,-1.0,7940,6892026
3639,unknown,4,4,12420,0,0,0,0,1,1,0,2,1,12.0,medium,15.0,6,0,5,2025-05-12 06:50:09,unknown,1121499,2025-04-29 07:18:30,1,7,4,1,1170.85,0,-1.0,12420,6892026
3640,loyal,3,4,30285,0,1,1,0,0,0,0,2,0,-1.0,large,25.0,7,0,5,2025-05-12 07:02:24,unknown,2641,2025-05-12 06:18:23,0,6,5,0,-1.0,0,-1.0,31185,6892026
3641,new,2,2,3496,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,7,0,5,2025-05-12 07:04:19,unknown,5908,2025-05-12 05:25:51,0,5,5,0,-1.0,0,-1.0,3496,6892026
3642,new,2,4,870,1,0,0,0,0,0,1,2,0,-1.0,unknown,-1.0,7,0,5,2025-05-12 07:20:16,unknown,17151,2025-05-12 02:34:25,0,2,5,0,-1.0,1,16.0,1610,6892026
3643,loyal,4,9,2280,1,0,0,0,0,0,1,2,0,-1.0,unknown,-1.0,7,0,5,2025-05-12 07:21:19,unknown,708,2025-05-12 07:09:31,0,7,5,0,-1.0,1,20.0,5530,6892026
3644,loyal,2,4,6294,0,0,0,1,0,0,0,1,0,-1.0,medium,20.0,7,0,5,2025-05-12 07:30:22,unknown,52711,2025-05-11 16:51:51,6,16,5,0,-1.0,0,-1.0,17820,6892026
3645,unknown,2,2,3470,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,7,0,5,2025-05-12 07:35:19,unknown,8393,2025-05-12 05:15:26,0,5,5,0,-1.0,0,-1.0,3470,6892026
3646,new,2,2,3275,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,7,0,5,2025-05-12 07:47:16,unknown,655,2025-05-12 07:36:21,0,7,5,0,-1.0,0,-1.0,3275,6892026
3647,new,2,3,7255,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,7,0,5,2025-05-12 07:49:15,unknown,108891,2025-05-11 01:34:24,6,1,5,0,-1.0,0,-1.0,13550,6892026
3648,unknown,2,2,4609,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,8,0,5,2025-05-12 08:06:22,unknown,1355,2025-05-12 07:43:47,0,7,5,0,-1.0,0,-1.0,4609,6892026
3649,new,2,2,3510,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,8,0,5,2025-05-12 08:15:21,unknown,10229,2025-05-12 05:24:52,0,5,5,0,-1.0,0,-1.0,3510,6892026
3650,new,2,2,7830,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,8,0,5,2025-05-12 08:15:23,unknown,7988,2025-05-12 06:02:15,0,6,5,0,-1.0,0,-1.0,7830,6892026
3651,unknown,2,3,6915,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,8,0,5,2025-05-12 08:23:21,unknown,9611,2025-05-12 05:43:10,0,5,5,0,-1.0,0,-1.0,13210,6892026
3652,new,3,3,30990,0,0,1,0,0,1,0,2,0,-1.0,large,25.0,8,0,5,2025-05-12 08:25:18,unknown,1289,2025-05-12 08:03:49,0,8,5,0,-1.0,1,35.0,30990,6892026
3653,new,2,3,6815,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,9,0,5,2025-05-12 09:12:17,npotpz.ru,10319,2025-05-12 06:20:18,0,6,5,0,-1.0,0,-1.0,13110,6892026
3654,unknown,2,2,3450,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,9,0,5,2025-05-12 09:26:22,unknown,54842,2025-05-11 18:12:20,6,18,5,0,-1.0,0,-1.0,3450,6892026
3655,unknown,2,2,2870,0,0,0,1,0,0,0,1,1,3.0,unknown,-1.0,10,0,5,2025-05-12 10:02:30,unknown,2059,2025-05-12 09:28:11,0,9,5,1,515.75,0,-1.0,2870,6892026
3656,new,2,2,3155,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,10,0,5,2025-05-12 10:07:19,unknown,793,2025-05-12 09:54:06,0,9,5,0,-1.0,0,-1.0,3155,6892026
3657,regular,3,3,10720,0,0,0,1,0,1,0,2,0,-1.0,unknown,-1.0,10,0,5,2025-05-12 10:23:19,unknown,1875,2025-05-12 09:52:04,0,9,5,0,-1.0,0,-1.0,10720,6892026
3658,new,2,2,1520,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,10,0,5,2025-05-12 10:26:18,unknown,59976,2025-05-11 17:46:42,6,17,5,0,-1.0,0,-1.0,1520,6892026
3659,new,2,2,7430,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,10,0,5,2025-05-12 10:42:12,unknown,3029,2025-05-12 09:51:43,0,9,5,0,-1.0,0,-1.0,7430,6892026
3660,regular,3,3,8790,0,0,0,1,0,1,0,2,0,-1.0,medium,15.0,10,0,5,2025-05-12 10:48:14,unknown,1116754,2025-04-29 12:35:40,1,12,4,0,-1.0,0,-1.0,8790,6892026
3661,new,2,2,3265,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,10,0,5,2025-05-12 10:50:17,unknown,650,2025-05-12 10:39:27,0,10,5,0,-1.0,0,-1.0,3265,6892026
3662,loyal,4,4,8970,0,0,0,1,0,1,0,2,0,-1.0,unknown,-1.0,10,0,5,2025-05-12 10:58:11,unknown,1665,2025-05-12 10:30:26,0,10,5,0,-1.0,0,-1.0,8970,6892026
3663,regular,2,2,33580,0,0,1,0,0,0,0,1,0,-1.0,unknown,-1.0,11,0,5,2025-05-12 11:04:30,unknown,1091,2025-05-12 10:46:19,0,10,5,0,-1.0,1,35.0,33580,6892026
3664,new,2,2,3260,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,11,0,5,2025-05-12 11:09:20,unknown,945,2025-05-12 10:53:35,0,10,5,0,-1.0,0,-1.0,3260,6892026
3665,new,3,3,12190,0,0,0,1,1,0,0,2,0,-1.0,unknown,-1.0,11,0,5,2025-05-12 11:11:21,unknown,69620,2025-05-11 15:51:01,6,15,5,0,-1.0,0,-1.0,12190,6892026
3666,unknown,2,2,10000,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,11,0,5,2025-05-12 11:20:17,npotpz.ru,2823,2025-05-12 10:33:14,0,10,5,0,-1.0,0,-1.0,10000,6892026
3667,new,2,2,2020,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,11,0,5,2025-05-12 11:44:17,unknown,1850,2025-05-12 11:13:27,0,11,5,0,-1.0,0,-1.0,2020,6892026
3668,new,2,2,7330,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,11,0,5,2025-05-12 11:54:15,unknown,896,2025-05-12 11:39:19,0,11,5,0,-1.0,0,-1.0,7330,6892026
3669,regular,2,3,6705,0,1,0,0,0,0,0,1,0,-1.0,unknown,-1.0,11,0,5,2025-05-12 11:54:15,unknown,792,2025-05-12 11:41:03,0,11,5,0,-1.0,1,43.0,12570,6892026
3670,new,2,2,3280,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,12,0,5,2025-05-12 12:03:46,unknown,1451,2025-05-12 11:39:35,0,11,5,0,-1.0,0,-1.0,3280,6892026
3671,new,2,2,6350,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,12,0,5,2025-05-12 12:15:24,npotpz.ru,24997,2025-05-12 05:18:47,0,5,5,0,-1.0,0,-1.0,6350,6892026
3672,regular,2,2,2150,0,0,0,0,1,0,0,1,1,2.0,unknown,-1.0,12,0,5,2025-05-12 12:23:16,unknown,1129222,2025-04-29 10:42:54,1,10,4,1,522.47,0,-1.0,2150,6892026
3673,regular,7,6,17340,0,1,0,1,1,1,0,4,0,-1.0,unknown,-1.0,12,0,5,2025-05-12 12:28:22,unknown,960,2025-05-12 12:12:22,0,12,5,0,-1.0,0,-1.0,17340,6892026
3674,unknown,2,2,3440,0,0,0,0,0,1,0,1,1,2.0,unknown,-1.0,12,0,5,2025-05-12 12:45:17,unknown,893,2025-05-12 12:30:24,0,12,5,1,519.94,0,-1.0,3440,6892026
3675,new,3,2,6720,0,1,0,0,0,0,0,1,0,-1.0,unknown,-1.0,12,0,5,2025-05-12 12:48:14,unknown,2118,2025-05-12 12:12:56,0,12,5,0,-1.0,0,-1.0,6720,6892026
3676,vip,4,8,5235,0,0,0,1,0,1,0,2,0,-1.0,large,25.0,12,0,5,2025-05-12 12:57:14,unknown,1346,2025-05-12 12:34:48,0,12,5,0,-1.0,0,-1.0,10140,6892026
3677,new,2,2,1950,0,0,0,0,1,0,0,1,0,-1.0,unknown,-1.0,13,0,5,2025-05-12 13:22:22,unknown,1775,2025-05-12 12:52:47,0,12,5,0,-1.0,0,-1.0,1950,6892026
3678,new,2,2,7330,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,13,0,5,2025-05-12 13:23:16,unknown,1012,2025-05-12 13:06:24,0,13,5,0,-1.0,0,-1.0,7330,6892026
3679,regular,2,2,6980,0,0,0,1,0,0,0,1,0,-1.0,small,5.0,13,0,5,2025-05-12 13:52:12,unknown,2074,2025-05-12 13:17:38,0,13,5,0,-1.0,0,-1.0,6980,6892026
3680,unknown,3,3,7770,0,0,0,0,1,1,0,2,1,7.0,unknown,-1.0,13,0,5,2025-05-12 13:56:13,unknown,28410,2025-05-12 06:02:43,0,6,5,1,857.48,0,-1.0,7770,6892026
3681,unknown,2,2,7340,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,14,0,5,2025-05-12 14:09:18,unknown,126560,2025-05-11 02:59:58,6,2,5,0,-1.0,0,-1.0,7340,6892026
3682,new,3,3,16860,0,0,0,1,1,0,0,2,0,-1.0,unknown,-1.0,14,0,5,2025-05-12 14:21:17,unknown,2282,2025-05-12 13:43:15,0,13,5,0,-1.0,0,-1.0,16860,6892026
3683,regular,4,5,16190,0,0,0,1,0,1,0,2,0,-1.0,unknown,-1.0,15,0,5,2025-05-12 15:09:08,unknown,1062,2025-05-12 14:51:26,0,14,5,0,-1.0,0,-1.0,22485,6892026
3684,new,2,2,7380,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,15,0,5,2025-05-12 15:50:08,unknown,840,2025-05-12 15:36:08,0,15,5,0,-1.0,0,-1.0,7380,6892026
3685,regular,2,2,7400,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,16,0,5,2025-05-12 16:07:09,unknown,1868,2025-05-12 15:36:01,0,15,5,0,-1.0,0,-1.0,7400,6892026
3686,new,2,2,3360,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,16,0,5,2025-05-12 16:26:06,unknown,921,2025-05-12 16:10:45,0,16,5,0,-1.0,0,-1.0,3360,6892026
3687,new,2,2,7360,0,1,0,0,0,0,0,1,0,-1.0,unknown,-1.0,16,0,5,2025-05-12 16:37:08,unknown,2436,2025-05-12 15:56:32,0,15,5,0,-1.0,1,30.0,7360,6892026
3688,new,2,2,3270,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,16,0,5,2025-05-12 16:48:05,npotpz.ru,5473,2025-05-12 15:16:52,0,15,5,0,-1.0,0,-1.0,3270,6892026
3689,regular,2,2,4609,0,0,0,0,0,1,0,1,1,9.0,unknown,-1.0,17,0,5,2025-05-12 17:02:10,unknown,1165,2025-05-12 16:42:45,0,16,5,1,738.11,0,-1.0,4609,6892026
3690,loyal,2,2,5375,0,0,0,1,0,0,0,1,0,-1.0,medium,15.0,5,1,5,2025-05-13 05:26:05,npotpz.ru,37704,2025-05-12 18:57:41,0,18,5,0,-1.0,0,-1.0,5375,6892026
3691,new,3,4,6775,0,0,0,1,0,1,0,2,0,-1.0,unknown,-1.0,5,1,5,2025-05-13 05:32:06,unknown,728,2025-05-13 05:19:58,1,5,5,0,-1.0,0,-1.0,13070,6892026
3692,loyal,4,4,17050,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,6,1,5,2025-05-13 06:04:10,unknown,46327,2025-05-12 17:12:03,0,17,5,0,-1.0,1,43.0,17050,6892026
3693,new,2,2,3300,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,6,1,5,2025-05-13 06:05:11,unknown,878,2025-05-13 05:50:33,1,5,5,0,-1.0,1,30.0,3300,6892026
3694,loyal,4,4,11844,0,0,0,1,1,1,0,3,0,-1.0,large,25.0,6,1,5,2025-05-13 06:09:12,unknown,626,2025-05-13 05:58:46,1,5,5,0,-1.0,1,40.0,11844,6892026
3695,regular,2,2,3425,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,6,1,5,2025-05-13 06:16:12,unknown,505,2025-05-13 06:07:47,1,6,5,0,-1.0,0,-1.0,3425,6892026
3696,unknown,2,2,3770,0,0,0,0,0,1,0,1,1,2.0,unknown,-1.0,6,1,5,2025-05-13 06:27:12,unknown,3290,2025-05-13 05:32:22,1,5,5,1,777.36,0,-1.0,3770,6892026
3697,loyal,3,3,13287,0,0,0,1,1,0,0,2,0,-1.0,medium,15.0,6,1,5,2025-05-13 06:29:10,unknown,1151,2025-05-13 06:09:59,1,6,5,0,-1.0,0,-1.0,13287,6892026
3698,unknown,2,2,3630,0,0,0,0,0,1,0,1,1,2.0,unknown,-1.0,6,1,5,2025-05-13 06:37:11,unknown,1486,2025-05-13 06:12:25,1,6,5,1,716.67,0,-1.0,3630,6892026
3699,unknown,2,2,7520,0,0,0,1,0,0,0,1,1,4.0,unknown,-1.0,6,1,5,2025-05-13 06:49:09,unknown,1488,2025-05-13 06:24:21,1,6,5,1,834.92,0,-1.0,7520,6892026
3700,unknown,2,3,7185,0,0,0,1,0,0,0,1,1,9.0,small,10.0,6,1,5,2025-05-13 06:52:12,unknown,2261,2025-05-13 06:14:31,1,6,5,1,1021.53,0,-1.0,13480,6892026
3701,regular,4,4,11530,0,0,0,1,0,1,0,2,0,-1.0,unknown,-1.0,6,1,5,2025-05-13 06:55:10,unknown,1110,2025-05-13 06:36:40,1,6,5,0,-1.0,0,-1.0,11530,6892026
3702,loyal,2,2,4340,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,7,1,5,2025-05-13 07:03:16,unknown,459,2025-05-13 06:55:37,1,6,5,0,-1.0,0,-1.0,4340,6892026
3703,regular,3,3,9400,0,0,0,0,1,1,0,2,0,-1.0,unknown,-1.0,7,1,5,2025-05-13 07:07:18,unknown,692,2025-05-13 06:55:46,1,6,5,0,-1.0,0,-1.0,9400,6892026
3704,unknown,2,2,3610,0,0,0,0,0,1,0,1,1,2.0,unknown,-1.0,7,1,5,2025-05-13 07:15:20,unknown,1443,2025-05-13 06:51:17,1,6,5,1,688.86,0,-1.0,3610,6892026
3705,unknown,3,4,6815,0,0,0,1,0,1,0,2,1,10.0,unknown,-1.0,7,1,5,2025-05-13 07:15:21,unknown,739,2025-05-13 07:03:02,1,7,5,1,1262.91,0,-1.0,13110,6892026
3706,new,2,2,3320,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,7,1,5,2025-05-13 07:23:22,unknown,690,2025-05-13 07:11:52,1,7,5,0,-1.0,0,-1.0,3320,6892026
3707,unknown,4,5,9500,0,0,0,1,1,1,0,3,0,-1.0,unknown,-1.0,7,1,5,2025-05-13 07:41:18,unknown,641,2025-05-13 07:30:37,1,7,5,0,-1.0,0,-1.0,10970,6892026
3708,new,2,2,6261,0,0,0,1,0,0,0,1,0,-1.0,medium,15.0,7,1,5,2025-05-13 07:47:30,unknown,1038,2025-05-13 07:30:12,1,7,5,0,-1.0,0,-1.0,6261,6892026
3709,unknown,4,4,10353,0,1,0,1,0,0,0,2,1,7.0,unknown,-1.0,8,1,5,2025-05-13 08:19:19,unknown,1306,2025-05-13 07:57:33,1,7,5,1,1022.37,0,-1.0,10353,6892026
3710,regular,2,2,3760,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,8,1,5,2025-05-13 08:32:15,unknown,1915,2025-05-13 08:00:20,1,8,5,0,-1.0,0,-1.0,3760,6892026
3711,new,2,2,3270,0,0,0,0,0,1,0,1,0,-1.0,medium,15.0,8,1,5,2025-05-13 08:43:20,unknown,1676,2025-05-13 08:15:24,1,8,5,0,-1.0,0,-1.0,3270,6892026
3712,new,3,3,5300,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,9,1,5,2025-05-13 09:05:20,unknown,4337,2025-05-13 07:53:03,1,7,5,0,-1.0,1,30.0,5300,6892026
3713,unknown,2,2,3350,0,0,0,0,0,1,0,1,1,2.0,unknown,-1.0,9,1,5,2025-05-13 09:07:14,unknown,489,2025-05-13 08:59:05,1,8,5,1,498.28,0,-1.0,3350,6892026
3714,new,5,5,10835,0,0,0,0,1,1,0,2,0,-1.0,unknown,-1.0,9,1,5,2025-05-13 09:24:20,unknown,23118,2025-05-13 02:59:02,1,2,5,0,-1.0,1,30.0,10835,6892026
3715,new,2,2,7345,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,9,1,5,2025-05-13 09:44:16,unknown,89285,2025-05-12 08:56:11,0,8,5,0,-1.0,1,40.0,7345,6892026
3716,unknown,3,3,8175,0,1,0,1,0,1,0,3,1,6.0,large,25.0,9,1,5,2025-05-13 09:45:18,unknown,810,2025-05-13 09:31:48,1,9,5,1,823.66,0,-1.0,8175,6892026
3717,regular,5,5,18010,0,0,0,1,1,1,0,3,0,-1.0,unknown,-1.0,10,1,5,2025-05-13 10:05:16,npotpz.ru,7926,2025-05-13 07:53:10,1,7,5,0,-1.0,1,43.0,18010,6892026
3718,regular,2,2,7995,0,0,0,1,0,0,0,1,0,-1.0,medium,15.0,10,1,5,2025-05-13 10:05:21,npotpz.ru,1532,2025-05-13 09:39:49,1,9,5,0,-1.0,0,-1.0,7995,6892026
3719,new,2,2,3620,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,10,1,5,2025-05-13 10:29:20,unknown,1400,2025-05-13 10:06:00,1,10,5,0,-1.0,1,30.0,3620,9222114
3720,new,3,4,6595,0,0,0,1,0,1,0,2,0,-1.0,unknown,-1.0,10,1,5,2025-05-13 10:41:14,unknown,761,2025-05-13 10:28:33,1,10,5,0,-1.0,1,43.0,12890,6892026
3721,new,2,2,3260,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,11,1,5,2025-05-13 11:03:47,unknown,1782,2025-05-13 10:34:05,1,10,5,0,-1.0,1,30.0,3260,6892026
3722,loyal,3,13,1400,1,0,0,0,0,0,1,2,0,-1.0,medium,15.0,11,1,5,2025-05-13 11:19:16,unknown,635,2025-05-13 11:08:41,1,11,5,0,-1.0,1,22.0,6900,6892026
3723,new,2,2,7540,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,12,1,5,2025-05-13 12:04:34,unknown,2443,2025-05-13 11:23:51,1,11,5,0,-1.0,1,40.0,7540,6892026
3724,new,2,2,7290,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,12,1,5,2025-05-13 12:11:17,unknown,1193,2025-05-13 11:51:24,1,11,5,0,-1.0,1,40.0,7290,6892026
3725,new,2,2,2030,0,0,0,0,1,0,0,1,0,-1.0,unknown,-1.0,13,1,5,2025-05-13 13:04:23,unknown,1444,2025-05-13 12:40:19,1,12,5,0,-1.0,1,30.0,2030,6892026
3726,new,2,2,7280,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,13,1,5,2025-05-13 13:06:28,unknown,840,2025-05-13 12:52:28,1,12,5,0,-1.0,1,40.0,7280,6892026
3727,new,2,3,6885,0,0,0,1,0,0,0,1,0,-1.0,medium,19.0,13,1,5,2025-05-13 13:10:24,unknown,1810,2025-05-13 12:40:14,1,12,5,0,-1.0,1,43.0,13180,6892026
3728,new,2,2,7460,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,13,1,5,2025-05-13 13:34:20,unknown,1981268,2025-04-20 15:13:12,6,15,4,0,-1.0,1,40.0,7460,6892026
3729,regular,5,4,11625,0,1,0,1,0,1,0,3,0,-1.0,unknown,-1.0,13,1,5,2025-05-13 13:48:19,unknown,1562,2025-05-13 13:22:17,1,13,5,0,-1.0,1,30.0,11625,6892026
3730,new,2,2,28100,0,0,1,0,0,0,0,1,0,-1.0,large,25.0,13,1,5,2025-05-13 13:56:23,npotpz.ru,4066479,2025-03-27 12:21:44,3,12,3,0,-1.0,1,35.0,28100,6892026
